284,73,24,29,10,16,7,7,7,5,10,2,1,10,2,3,0,3,0,6,1,3,5,0,1,1,3,0,3,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1
260,76,27,15,16,16,6,2,5,6,3,6,4,3,4,6,0,2,3,2,1,0,0,3,1,3,0,2,2,1,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
246,46,31,15,10,3,2,6,3,4,3,5,3,4,1,4,3,0,0,3,2,0,1,1,0,2,0,2,2,2,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0
228,39,11,14,7,6,3,7,7,4,2,3,1,5,1,2,4,3,0,0,4,3,0,0,0,0,1,3,1,0,0,2,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
202,55,15,18,2,4,5,1,4,6,5,7,5,1,2,5,1,1,0,2,1,0,2,0,5,0,1,1,0,0,1,0,1,2,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,0
179,41,20,16,8,5,2,5,2,2,1,1,2,0,2,1,1,0,1,1,6,0,1,3,2,3,2,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0
156,43,23,16,4,14,6,4,3,4,5,1,0,1,1,2,0,3,1,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
138,37,17,11,9,7,8,9,2,1,3,2,0,1,1,1,0,0,0,2,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
125,36,10,9,10,7,6,1,2,5,3,2,3,3,3,2,2,0,1,5,0,2,0,0,0,2,1,0,0,1,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
116,37,12,2,6,2,2,6,2,1,2,0,1,1,0,0,1,2,1,2,1,1,2,2,2,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,21,11,7,6,3,0,3,1,1,2,2,1,0,1,2,3,1,2,3,0,4,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,26,13,13,3,1,3,6,3,1,2,3,3,2,0,1,2,1,0,0,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99,23,12,5,4,8,1,1,1,2,4,1,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,23,7,3,3,7,4,2,4,2,1,2,4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
59,25,7,7,5,3,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
68,13,8,7,2,3,2,3,4,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68,23,5,4,8,0,4,0,2,1,2,1,2,2,0,1,2,0,1,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
73,17,6,2,3,1,5,1,3,0,0,0,2,2,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,18,2,8,0,4,4,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,12,5,3,1,1,2,1,0,0,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,7,4,1,1,2,2,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
36,9,5,3,5,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,5,4,7,2,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,10,5,2,4,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,12,3,5,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,10,5,3,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,6,5,6,3,3,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,13,5,2,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
